Base Peak MZ,Component RT,Base Peak Area,Component Area,Compound Name,Match Factor,Sample Name,File Name
130.99,24.5040525523428,660.537219465247,934.164000244969,"N-(Isopropyloxycarbonyl)-N-(4-cyanophenyl)glycine, isopropyl ester",52.0875682373125,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
97,24.5055546328458,238.745299137389,229.840552025309,2-Chloro-4-[[2-[1-pyrrolidinyl]ethyl]amino]quinazoline,52.035513052235,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
183,24.5184283859413,53.8564783630368,126.09856859894,(p-Hydroxybiphenyl-4-yl)acetic acid,51.1084065604219,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
222.94,24.5465850199027,345.550954195028,157.978791546736,4-Chloro-6-trifluoromethyl-2-phenylpyrimidine,51.1215560746213,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
157,24.5802951612777,220.086336835876,523.196928983358,"Pyridine, 3-bromo-",65.8837929187056,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
197,24.591601029664,303.723003537371,336.32746299917,"4-(Trimethylsilyl)pyrazole, 2TMS derivative",52.0467100373769,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
96.74,24.5981358539898,504.906771495099,919.002665954025,"2-Thiopheneacetic acid, 4-chlorophenyl ester",58.3438368318932,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
44,24.6227013650676,365.141145080527,976.620184702824,"Ethylamine, 1-(2-thenyl)-, hydrochloride",59.8550102096373,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
96.75,24.62271244062,213.245012707707,1038.77120533474,2-(Diethylamino)acetonitrile,55.5882752084719,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
44,24.6273184450223,456.052583587632,295.266257322789,"Silane, diethyl(pentafluorobenzyloxy)tetradecyloxy-",67.6458781574924,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
135,24.6285845905658,963.419930191068,207.710154413463,"2(3H)-Oxazolone, 4,5-bis(4-methoxyphenyl)-3-(2-thienylmethyl)-",55.2633368970282,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
125,24.6331839874098,292.145576236737,377.457314159043,"Furan, 2-(1,2-diethoxyethyl)-",58.3455000213468,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
135,24.6391606987218,274.673400054927,304.604424664417,"D-Alanine, N-(4-anisoyl)-, pentadecyl ester",55.95398003315,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
95.97,24.6512114336713,416.063330062861,758.802300723428,"N-(1,1-Dimethyl-2-propynyl)-N,N-dimethylamine",57.1700546108818,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
130.93,24.6699167002842,618.736520761509,1312.87910671038,"2-(Imidazo[1,2-a]pyridin-3-yl)acetic acid",53.9844409597748,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
76.94,24.6981194605704,1200.35952355004,230.653741113656,"Benzene, 1,4-diphenoxy-",66.9599627348605,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
89,24.7057988687998,2448.70093016052,1393.42421144334,"Silanol, tripropyl-",57.3114841921236,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
157.85,24.7201402168667,232.07622342817,188.206227203405,"Benzenesulfonamide, N-[2-(2,5-dimethyl-1H-indol-3-yl)ethyl]-2,3,4-trimethyl-",52.5930923711331,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
264.23,24.7269985007921,1676.34584292982,519.943849884222,"5-Nitro-1-benzofuran-2-carboxylic acid, tert-butyldimethylsilyl ester",55.6227804542902,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
89,24.7480029452527,818.038561180104,224.538444437045,"Silanol, tripropyl-",52.365616452414,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
89,24.7588019562456,1235.23495972062,2362.94999555853,"Silane, triethylmethoxy-",63.3965237969912,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
175,24.759359750022,126.199665761947,360.678284485082,8-Methoxyquinolin-4-ol,52.9289551524224,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
156.66,24.8091100389611,344.42588634713,321.483756155487,2-Chloro-4-fluorobenzoic acid,56.7153670033628,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
154,24.8134695294487,232.660192779533,763.920241069274,"L-Valine, N-(3-methylbut-2-enoyl)-, ethyl ester",65.6648124561132,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
175.95,24.8318832572176,1170.22341427996,194.111555547822,"Methyl 2-(3,4-dimethoxyphenyl)-2-cyanoacetate",58.7882639492785,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
161,24.8425311324492,620.012939689628,393.315912032994,"Dimethylmalonic acid, ethyl pentadecyl ester",57.4877662447337,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
155.13,24.8552720277034,232.585285999295,547.969571503329,"1,2-Bis(2-iodoethoxy)ethane",50.6253403080611,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
158.71,24.8630856658364,157.016598075863,175.712807030669,Fluxapyroxad,54.8549035406293,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
264.23,24.8869751837425,223.003959548949,686.836869476401,"5-Nitro-1-benzofuran-2-carboxylic acid, tert-butyldimethylsilyl ester",59.3973434133444,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
134,24.8950888529706,1557.6348047657,192.21340012175,"Propenone, 3-[3,5-bis(trifluoromethylphenylamino]-1-(4-fluorophenyl)-",53.7698838654643,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
156,24.896128984881,175.434831446973,116.730362476263,"Carbonic acid, monoamide, N-(2-pentyl)-N-octadecyl-, ethyl ester",53.64237725566,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
96.78,24.9258481176488,1630.83907032395,2080.53474466677,"4-Bromo-N-(thiophen-2-ylmethyl)aniline, N-methyl-",50.6537868137896,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
134,24.9337018783269,2631.4156673031,6950.82710710694,"1H-Indazol-3-ol, 1-acetyl-, acetate (ester)",56.3932622376281,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
133.97,24.9395059700614,1482.61491561508,269.542098607333,N-(2-(4-Methoxyphenyl)ethyl)-3-phenylacrylamide,53.0339928992065,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
105,24.9532729859001,2476.90438880348,278.225274830988,"1-Benzoyl-2-t-butyl-3,5-dimethylimidazolidin-4-one",58.6580729077711,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
41,24.9622802301222,233.099608530014,207.384979544156,"Disulfide, methyl 2-propenyl",51.3394540378567,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
97,24.9821856491327,998.917640592561,333.707980928503,"Furan, 2-(1,2-diethoxyethyl)-",51.6166303238157,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
188.91,25.003090490273,556.585101760868,289.794192350113,"11-Azatricyclo[6.2.1.0(2,7)]undeca-2,4,6,9-tetraene-11-carboxylic acid, ethyl ester",54.2201733044263,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
314.96,25.004639643012,337.969172136326,140.352533154534,"Silane, dimethyl(2-heptyloxy)decyloxy-",51.1707289227247,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
260,25.0052947620058,27.6776624565183,390.431471825381,2-Bromophenazine,57.2402659735101,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
39.9,25.0110888211569,301.12850777993,877.943130041579,"3,4-Dihydropyridazin-6(1H)-one, 3-(2-butylpyrrol-5-yl)-",61.2373296182111,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
178,25.019327521953,440.971860649134,157.914352763916,"Adamantane-1-thiol, 3-dimethylamino-",54.103573031347,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
105,25.0254567559291,400.956573026525,360.695494021764,"2-[5-(Pyridin-2-yl)-2H-1,2,4-triazol-3-yl]ethanamine",66.093053827551,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
162,25.0308935852983,79.6435722427363,159.032194163771,"Histamine, N-acetyl-2-trifluoromethyl-",50.677080486557,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
76.95,25.0516547588844,780.283425594334,181.743623459968,"Alpha,alpha'-bis(benzoyloxy)-trans-stilbene",53.7976828903732,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
130.99,25.0535966761539,1411.99274583339,2876.59158617605,"6-(2-Aminopropyl)benzofuran, N-trifluoroacetyl-",51.4274489274857,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
207.02,25.0645931555473,1818.82839173935,1108.32541628152,"[3-(4-Methoxyphenyl)-4,5-dihydro-1,2-oxazol-5-yl]methanol",55.7065925132152,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
57,25.0877378672209,1525.00922223664,349.415846611609,Di-tert-Butyl ether,51.9194105668486,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
266,25.0944202697502,1426.44036646651,543.338865618728,"l-Proline, n-heptafluorobutyryl-, dodecyl ester",54.5170608926255,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
179,25.1040560754514,186.081312648171,405.149702478931,"1,2,5,6-Tetrahydropyridine, 1-(2-thienylmethyl)-",71.1760385244063,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
294.95,25.1165637430964,888.371895637515,467.635199116738,"2-Hydroxy-3-methylanthraquinone, O-trimethylsilyl",56.2815838314189,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
264.17,25.1364570933432,400.129285255424,233.958469083793,"N-Methyl-N-phenyl-1H-indole-2-carboxamide, N'-methyl",58.6553548047013,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
156.82,25.1747600197074,194.22469868469,111.770014679485,"3-Propyl-6-methyl-1,2,3,4-tetrahydro-.gamma.-carboline",60.0673677057248,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
223,25.1765067555548,1268.53773682976,263.237753675121,"Benzoimidazol-2-one, 1-(2-chlorobenzyl)-1,3-dihydro-",52.4858839631317,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
193.96,25.2064347401263,5128.40561690522,2748.15571251456,"3,4-Diphenyl-1,2,4-oxadiazine-5-one,4,5-dihydro-",60.9170795818937,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
251,25.2075754085306,393.765067494057,545.977074552389,"oxazole, 2-(4-methoxyphenyl)-4-phenyl-",58.2834570547006,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
266,25.2168958651743,3008.33955604171,374.665300846906,"Thiophen-2-methylamine, N,N-didecyl-",64.2149665343551,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
161,25.2432452590274,1293.84414986801,1696.63934403304,"4-Thiazolidinone, 3-ethyl-2-thioxo-",52.788178146651,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
156,25.2601488342368,423.907873931884,663.314598971613,"1,1,3,3-Tetrafluoro-1,3-disilaindan",57.9054817840069,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
204.93,25.2678764877718,1370.39149098969,359.634189979735,"Isophthalic acid, 2,4-dichlorophenyl isobutyl ester",56.511509089031,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
205,25.2692691498251,1370.39149098969,1721.53031348223,"Isophthalic acid, 2,4-dichlorophenyl isobutyl ester",61.4480839310901,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
188.9,25.2995078241439,305.714626188275,817.463792948847,"2,2'-Dithiobispyrazine",53.0123612300324,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
91.05,25.3004807477016,453.071995590316,965.02024955095,"Carbonic acid, monoamide, N-benzyl-N-phenethyl-, propyl ester",67.6478859273259,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
133.92,25.3139060529706,1949.85767787552,170.273371000708,"Pyrrolidine-2,5-dione, 1-isopropyl-3,2'-spiro(benz[d]1,3-dioxolane)-",54.5095883827641,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
254,25.3347199713375,1061.05494921752,218.355241656593,n-Heptafluorobutyryl-methamphetamine,54.7646093956618,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
234.91,25.3456895986074,414.902362719544,254.151181216208,"Acetamide, N-(2-mercapto-4,6-dioxo-1-phenyl-1,4,5,6-tetrahydropyrimidin-5-yl)-",51.7841782448097,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
87,25.3518448064023,689.897575471883,321.655304421318,"1,3-Dioxolane, 2-methyl-2-(4-methyl-3-methylenepentyl)-",52.1335779587433,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
97,25.3558251551318,254.882145492552,172.251468039167,"1H-Pyrazole-1-carboxamide, 4-ethyl-4,5-dihydro-N-phenyl-5-propyl-",58.6185331012646,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
134.99,25.3771758542612,231.35951187212,312.790479370595,"3,3,3-Trifluoro-2-(4-methoxy-benzoylamino)-2-(pyridin-2-ylamino)-propionic acid methyl ester",65.7066295047453,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
266,25.3806988877334,728.492088134756,1032.88257315196,"1-Naphthol, 4-(4-fluorophenyl)azo-",52.3110889432073,V8.1_bx.ts3_01052021_young,V8.1_bx.ts3_01052021_young.D
222.06,25.383926642807,296.430518886564,348.178026515364,"Rheadan-8-ol, 2,3,10,11-tetramethoxy-16-methyl-, (6.alpha.,8.alpha.)-",50.0639686139819,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
114.12,25.3939250840436,191.244909393309,227.892720093776,"L-isoleucine, N,N-dimethyl-, methyl ester",57.6052286224832,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
108.96,25.4146832384107,126.734989872938,125.507395017789,"Phenol, 3-(Icosa-14,16-dien-1-yl)",52.5248774568044,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
264.23,25.4150633256206,261.33568748474,309.471606443879,1-Cyclohexyldimethylsilyloxy-4-methoxybenzene,62.6346409853361,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
133.97,25.4290067995276,10513.0568752403,17962.0417119421,2-Benzoxazolamine,55.1191426435062,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
488.46,25.4473873018619,18.9906875095366,81.5936881430364,"2-Morpholin-4-yl-1,5-diphenyl-7-p-tolylimino-5-trifluoromethyl-1,5,6,7-tetrahydro-[1,2,4]triazolo[1,5-c]pyrimidine-8-carbonitrile",58.1689743210767,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
82,25.4476140354537,668.947923507694,1430.67230401237,"1H-Indole, octahydro-",56.1988103821044,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
176,25.4585121238691,733.305780323039,154.189306328198,"2,3,4-Trifluorobenzoic acid, 2-chloroethyl ester",56.0427329128321,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
166,25.4676249209653,252.260957605357,526.345061097741,"3-Aminophenol, TMS derivative",50.6436975053384,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
266,25.4679780208274,348.924908981315,341.956662452715,"2,3,4,5-Tetrahydro-6-(2-(5-nitro-2-furyl)vinyl)-5-oxo-3-thioxo-1,2,4-triazine",54.0964509521006,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
157.99,25.4683906265472,229.251939408938,242.345859165168,"1,1'-Dimethyl-2,2'-bi-1H-benzimidazole",64.2870492611782,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
136,25.4685050454984,358.284943712233,164.941514337758,"propanoic acid, 3-hydroxy-2-(hydroxymethyl)-2-methyl-, 2-(3,4-dimethylphenyl)hydrazide",57.9866601945213,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
96.97,25.4740298641514,250.086519813536,435.442899781163,"2-Thiophenecarboxylic acid, 5-methyl-, methyl ester",51.1225326463442,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
148,25.4841175890446,23836.3585857182,265.548293205558,"1H-Benzotriazole, 4-amino-1-methyl-",63.9854767454123,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
135,25.4891977132426,1903.76192733762,1723.05722675585,Adamantane-1-carboxylic acid (4-pyridin-4-ylmethyl-phenyl)-amide,57.6260034363749,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
157.99,25.5151290716623,436.716566913223,1016.13211356167,"Benzaldehyde, 2,4-difluoro-3-hydroxy-",72.7434221582391,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
207,25.5208106015806,2283.92999496564,1501.40750039449,Methyl 2-(4-iodopyrazol-1-yl)acetate,57.2462941894396,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
85.04,25.5277123926598,407.443725939767,284.129903852188,"Succinic acid, 2-methylpent-3-yl 3-nitrophenyl ester",55.4703829668951,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
76.96,25.5318607545301,564.229597762182,216.209793277044,"2,5-Diaminobenzophenone",63.6466305719385,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
43.94,25.5384735547085,193.393449324213,236.528870157892,"Methanethioamide, N,N-dimethyl-",55.653443351096,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
179,25.554238435153,1382.4409234931,3954.48839179764,"1,2,5,6-Tetrahydropyridine, 1-(2-thienylmethyl)-",51.7820508031048,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
165.77,25.5601742799266,620.862727565757,440.88318168222,"Carbamic acid, N-(2-butyl)-N-octadecyl-, ethyl ester",56.3526671982949,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
134,25.5975929095547,4093.1423642025,271.446595528506,"Benzenamine, N,N,3-trimethyl-4-(phenylazo)-",52.4940178264316,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
118,25.6009576221244,252.38352748682,506.558709329419,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5-phenyl-",51.2212843126595,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
125,25.6019266171191,605.771379730215,259.770495790245,2-Acetyl-5-methylthiophene,70.1771685809383,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
178,25.6048199927743,6476.44354780201,9950.79711170938,"5-[3,4-Methylenedioxybenzylidene]rhodamine",66.049919459053,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
264.23,25.610580931181,211.353872497557,1399.76545160052,"2-(4-Methoxyphenyl)-5-methyl-6-oxo-1H-pyridine-3,4-dicarbonitrile",63.9766259258501,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
118.95,25.6182365527911,973.828287097602,297.691229729776,4-[N-(4-Methylbenzamido)acetyl]morpholine,51.2755162296051,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
343,25.6403679349504,565.203866234037,412.175096967433,"Pyrazolo[1,5-a]pyrimidine-5-carboxylic acid, 2,7-diphenyl-, ethyl ester",51.2541579684271,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
155.96,25.6506946094501,217.905913215635,246.036695074898,"Pyrrole, 2-methyl-5-phenyl-",71.1274545052149,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
157,25.6561227044163,473.091156074533,318.336418935434,"2,3,5-Trimethyl-1,2,3,4-tetrahydropyrimido[3,4-a]indole",54.1986520410741,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
347.95,25.667884972841,162.214951257704,233.012916049834,1-Dimethyl(pentafluorophenyl)silyloxy-4-methoxybenzene,68.3379275817187,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
43.94,25.6813335003314,285.554636901854,265.367938532552,2-t-Butyl-1-methyl-3-phenyl-imidazolidin-4-one,53.4775383562862,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
264.23,25.6868619082254,943.756483100877,599.175490929062,"7,9-Diamino-5,6,8,10-tetraaza-benzo[b]fluoren-11-one",58.2176610047799,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
251.97,25.6967991617804,356.580291782383,490.551905382727,3-Methoxyflavone,59.6680968878747,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
249.89,25.6994496770528,10961.2657783299,15410.854525191,"[3-(4-Fluorophenyl)-5-isoxazolyl]methanol, TMS derivative",52.7754506124531,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
190.95,25.7033672820797,677.016611641937,379.745794199096,"Terephthalic acid, monoamide, N-ethyl-N-phenyl-, propyl ester",51.9263884363267,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
158,25.7040820056181,305.98947569865,166.086009868511,"5,5'-Bipyrimidine",54.8298545720967,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
134,25.7074044689946,5719.91280325319,7260.76275860863,(5E)-(E)-5-Benzylidene-2-thioxothiazolidin-4-one,65.3305978198437,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
155.98,25.7153134838553,304.345735667162,802.811674162827,"2,6-Difluoro-3-methylbenzoic acid, phenyl ester",68.7741888888944,V8.1_bx.ts3_01052021_young,V8.1_bx.ts3_01052021_young.D
121,25.7236226951562,167.010501008995,332.121843612277,"(E)-1,2-Bis(4-ethoxyphenyl)diazene",52.9171089039714,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
120.9,25.7356982259199,1653.98143099593,216.556233277418,"Acetic acid, [(phenylthioxomethyl)thio]-",63.9582066736058,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
207.03,25.766989821765,5123.70349577972,6861.63871623681,"4,6-di-tert-Butylresorcinol",50.9347546248508,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
156.69,25.768142144615,91.9457540537515,67.2143977698023,"Pyrimidine-4,6-dione, hexahydro-5-[3-[2-(4-methylphenoxy)ethoxy]benzylidene]-2-thioxo-",59.40338621198,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
268,25.7759712538437,393.085453548954,247.689923367779,"Benzamide, N-(3-aminophenyl)-4-(1,1-dimethylethyl)-",50.5589962821423,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
156.74,25.7889401870401,797.276074007199,824.425040487094,"Pyrrole, 2-methyl-5-phenyl-",53.9279832026661,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
250,25.800312357611,896.593431762693,183.209143525702,4-Methoxyphenyl nonyl ether,59.4107355076446,V8.1_bx.ts3_01052021_young,V8.1_bx.ts3_01052021_young.D
96.79,25.8051863500562,183.680596162416,1006.30759940702,"2-Pyrazoline, 5-ethyl-1,4-dimethyl-",57.3756025635337,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
